id,price,description
B078H4HZX8,14.0,"title: Gillette ProGlide Men's Razor with Flexball Technology + 3 Razor Blade Refills with Precision Trimmer, 5 Anti-Friction Blades
brand: Gillette
color: Mix
size: 1 Count (Pack of 1)
model: 7702018469567
material: 
author: 
desc: Enhanced lubrastrip (vs. Fusion5)"
B00DCPHVMU,4.4,"title: Canesten Athlete’s Foot 1% w/w Cream | Effective Athlete’s Foot Treatment | Soothes Itching | Destroys Athlete’s Foot Fungi | Antifungal Cream | Big pack |30 g (Pack of 1)
brand: Bayer Public Limited Company
color: Other
size: 30 g (Pack of 1)
model: 100795357
material: 
author: 
desc: ANTI-FUNGAL and ANTI-BACTERIAL FORMULA -The active ingredient clotrimazole is anti-fungal to treat the fungi that causes your athlete’s foot. It is also anti-bacterial to help get rid of bacteria which may also be present and can cause your feet to smell"
B07X63L6XL,49.9,"title: STARBUCKS Nespresso Variety Pack, 10 capsules, 8 flavours (120 capsules in total)
brand: Nestlé
color: 
size: 10 Count (Pack of 12)
model: 12429104
material: 
author: 
desc: Coffee capsules compatible with Nespresso coffee machines"
B07V2N4SJY,10.8,"title: Amazon Brand – Mama Bear Sensitive Unscented baby wipes– 56 Count (Pack of 18) (Total 1008 wipes)
brand: Amazon EU Sarl
color: 
size: 56 Count (Pack of 18)
model: MB3ARSens
material: 
author: 
desc: 18 x 56 wipes"
B0B4SBGF54,7.29,"title: Amazon Brand - Eono Notebook - Notebook A5 with Premium Paper, Faux Leather Classic Writing A5 Notebook Journal, 5.4"" X 8.3"", Hardcover,Green
brand: Eono
color: Green
size: 
model: 
material: 
author: 
desc: 📓 Best Service - Our customer service team will provide you with a pleasant shopping experience. If there is a problem with the product, please let us know and we will help you as soon as possible!"
B073Q97T72,25.94,"title: Winning Moves Mega Monopoly Board Game
brand: Winning Moves
color: Multicolor
size: 
model: 2459
material: Plastic
author: 
desc: Advance to Downing Street, Savile Row, Knightsbridge – will you owe rent or reap the rewards?"
B09JLXKWB5,3.99,"title: 4Pcs Professional Tweezer for Facial Hair Women & Men Stainless Steel Precision Tweezers for Ingrown Hair Tweezers for Men & Women
brand: NARZ
color: Grey
size: 
model: NZ-ET 1
material: Alloy Steel
author: 
desc: 【 Excellent Calibration 】- Our Slanted tweezers are well calibrated with a perfect aligned tip that provides great control & precision to pinch firmly your facial hair and enjoy stress & pain free tweezing rituals"
B01N9HLFGA,8.99,"title: Ion8 Leak Proof Kids' Water Bottle, BPA , 400ml / 13oz, Blue
brand: Ion8
color: Blue
size: 400ml
model: B01N9HLFGA
material: BPA free, phthalate free, non-toxic TRITAN
author: 
desc: Note: The bottle is safe for a cold wash in the dishwasher."
B09PBBGTSZ,9.99,"title: USB C Cable 3.1A (1m 2-Pack) Fast Charging, JSAUX Type C Fast Charger Cable Braided Compatible with Samsung Galaxy S22 S21 S20 S10 S9 S8 Plus Note 10 9 8, Huawei P10 P9, Pixel, Sony Xperia XZ, LG -Red
brand: JSAUX
color: Red
size: 1M
model: 
material: 
author: 
desc: 3.1A Fast Charging: 3.1A Fast Charge, data transfer speed can reach 40~60MB/S (480Mbps), JSAUX USB C Cable accelerate the speed by delivering 3.1A safe charging power compared with other cables which provides 5V/2.4A current. (Note: Support fast charging for Samsung Galaxy Note 10/Note 10 Plus, but require a USB-A QC3.0/QC2.0/AFC charger)"
B09CQ7Z597,134.0,"title: Tefal EasyFry Precision 2in1 Digital Air Fryer & Grill 4.2L Capacity 8 Programs inc Dehydrator Black EY5058
brand: Groupe SEB
color: Black
size: 
model: EY505827
material: Plastic
author: 
desc: 2 ways to cook: Get creative in the kitchen with EasyFry 2-in-1 Classic - Tefal's first digital air fryer and grill in one. Enjoy irresistibly crispy dishes. Or grill like a pro with the unique Sizzling Grill Plate for those authentic grill marks."
B07HLR7PPZ,10.0,"title: Voltarol Pain Relief Gel, 12 Hour Joint Pain Relief 2.32% Gel (packaging may vary), 50 g (Pack of 1)
brand: GSK
color: 
size: 50 g (Pack of 1)
model: 60000000115150
material: 
author: 
desc: No strong odour"
B074THNNHY,19.99,"title: Colourbrain: Award-Winning Simple Family Board Game…
brand: Big Potato
color: 
size: 
model: 643690762874
material: card
author: Big Potato Ltd.
desc: 250,000 FAMILIES CAN’T BE WRONG: One of our best-selling family board games for kids and adults. Everyone can learn and absolutely anyone can play."
B09C8YDPYY,40000000.07,"title: LEGO 60253 City Great Vehicles Ice Cream Van Truck Toy with Skater and Dog Figure, for Kids 5+ Year Old & 60287 City Great Vehicles Tractor Toy, Farm Set with Rabbit Figure for 5+ Years Old kids
brand: LEGO
color: 
size: 
model: 60253
material: Plastic
author: 
desc: Digital Instructions PLUS guide via the free LEGO Life app for smart devices helps kids to zoom, rotate and visualise the model as they build"
B0B5TNW9D1,17.99,"title: TOCOL 5 in 1 for iPhone 14 Pro Max Case, with 2 Pack Screen Protector + 2 Pack Camera Lens Protector, Liquid Silicone Slim Shockproof Cover [Anti-Scratch] [Drop Protection] 6.7 Inch, Alpine Green
brand: TOCOL
color: Alpine Green
size: 6.7 inch
model: iPhone 14 Pro Max
material: Silicone
author: 
desc:  [5 IN 1 Full Protection]: TOCOL iPhone 14 Pro Max case with 2 tempered glass screen protectors and 2 camera lens protectors provides your new phone with complete protection. One-stop shopping makes all protections snug fit your iPhone 14 Pro Max perfectly, no more matching and selection problems."
B07G5NNPJV,5.0,"title: Scrumbles Adult and Senior Cats Dry Food, 750g
brand: Scrumbles
color: 
size: 750 g (Pack of 1)
model: CAC-750
material: 
author: 
desc: Gut friendly recipe has added probiotics for gentle digestion, so is ideal for cats with sensitive stomachs"
B078KKHT2Q,134.95,"title: Henry HVR 160-11 Bagged Cylinder Vacuum, 620 W, 6 Litres, Red and Black
brand: Henry
color: Red and Black
size: 6 L
model: HVR 160 - 11
material: Plastic
author: 
desc: Built to last - independently rated as the U.K's most reliable vacuum Brand."
B0029X0RTU,8.0,"title: AnySharp Knife Sharpener with PowerGrip, Silver
brand: AnySharp
color: Silver
size: One Size
model: 42535
material: Plastic
author: 
desc: 2 Years Warranty"
B0BHHPLB9X,21.99,"title: Wireless Earbuds, Bluetooth 5.3 Headphones in Ear HiFi Stereo, Mini Wireless Headphones with Noise Cancelling Microphone, 40H Playtime and LED Digital Display, IP7 Waterproof Wireless Earphones, Black
brand: Jxrev
color: Black
size: 40 Hours
model: J53New
material: Plastic
author: 
desc: 40H Playtime and LED Display: The wireless headphones can last 8 hours music time from a single charge and the included charging case provides an additional 4 charges, giving 40​hours of a total playtime. With the LED battery display design, you can precisely control the power status of the charging box and each wireless headphones when in charging."
B0776S8TWJ,12.99,"title: Emwel Pet Inflatable Collar for Dogs and Cats, Comfy Dog Protective Cone for Recovery, Inflatable Basic Dog Collars, Medium
brand: Emwel
color: Blue
size: M
model: 
material: 
author: 
desc: Adjustable Dogs Collar. There is a strap on the opening of the collar so you can adjust it for your pets perfect fit. Neck diameter: 7-8cm/2.75-3.14 inch. Neck circumference:25-34cm/9.84-13.38inch(when adjust the straps)"
B000GFEYU6,33.8,"title: Xerox A4 80gsm Performer Paper Ream - White, Pack of 5
brand: Xerox
color: White
size: 1 Box
model: 14193VF
material: 80gram Paper
author: 
desc: 5 ream (2500SH)"
B08L5BD55T,13.73,"title: Amazon Basics A6 Ruled Index Cards - Assorted Colours (Pack of 200) & Classic Notebook, Ruled 240 Pages, Large (12.7x21cm)
brand: Amazon
color: Assorted Neon
size: Pack of 200
model: RA105144200-3
material: 
author: 
desc: 200-count pack of neon index cards; includes 4 assorted neon colors"
B00K2U4HIY,4.99,"title: New Horrizon - Mouse Mat BLACK ANTI-SLIP COMFORT MOUSE PAD MAT WITH GEL FOAM REST WRIST SUPPORT FOR PC LAPTOP - Compatible with Laser and Optical Mice
brand: New Horrizon
color: Black
size: custom mouse pad
model: 152034
material: Gel
author: 
desc: DIMENSIONS; 23.5cm x 19cm (Length x width)"
B07WM7Y6B5,5.02,"title: fischer No Tools Just Hands - Repair Filler - 70ml, 551915
brand: fischer
color: 
size: 70 ml
model: 551915
material: 
author: 
desc: Can be used to fill drill holes, mend cracks, repair wall damage"
B00L9X4WCE,15.0,"title: OXO Good Grips Extendable Tub & Tile Scrubber
brand: OXO
color: Multi-coloured
size: 42 inches
model: 12126100
material: Inoxidable
author: 
desc: Anti-microbial head is abrasive for deep cleaning, retains water for rinsing"
B09C3DCKZD,16.99,"title: Halloween Masks, LED Purge Mask, LISGO Light Up Mask, Scary Masks with 3 Lighting Modes, Rave Face Masks Costume for Halloween Christmas Carnival Festival Cosplay Party (Red)
brand: LISGO
color: Red
size: One Size
model: Costume Mask
material: Plastic
author: 
desc: 🎃🎃🎃 LIGHT UP YOUR HALLOWEEN PARTY - Our Halloween mask works perfect for any occasion, such as Purge Themed Halloween, Rave Parties, Discos, Clubs, Masquerades, Costume Parties, Carnival, and other events. Show off your personality and activate the atmosphere!"
B08NCBM2ZF,0.99,"title: The Keeper of Stories: NEW for 2022, the most charming and uplifting novel you will read this year!
brand: One More Chapter
color: 
size: 
model: 
material: 
author: Page, Sally
desc: "
B09N37BY6R,9.99,"title: Laicky 3 Pack Microfiber Hair Drying Towel Wrap Super Absorbent Twist Turban Fast Dry Hair Caps with Buttons Bath Loop Fasten Salon Dry Hair Hat (Gray)
brand: Laicky
color: Gray
size: 26*65cm
model: 
material: Microfiber
author: 
desc: 【 Super Absorbing Water.】Microfiber material: fabulous & do wick away moisture whilst wearing. Simple to use,enjoy drying your hair while doing things."
B002NY761W,40000000.07,"title: Full Marks Head Lice Solution Spray 5 Minute Treatment 150ml, For Head Lice, Eggs, And Nits
brand: Full Marks
color: Multicoloured
size: 150 ml (Pack of 1)
model: 100732330
material: Plastic
author: 
desc: CLINICALLY PROVEN TO KILL HEAD LICE AND ELIMINATE EGGS: Unlike traditional head lice treatments with pesticides which poison lice, full marks solution has a physical action on the lice causing them to dehydrate (lose water) and die; they can then be removed along with any eggs using the full marks removal comb supplied"
B00L4BI3U8,9.99,"title: Actesso Breathable Wrist Support Brace Splint - Ideal for Carpal Tunnel, Sprains, and Tendonitis (Beige, Medium Right)
brand: Actesso
color: Beige
size: M (Pack of 1)
model: 
material: Polyester 50%, Nylon 30%, Rubber 20% (Neoprene), (Contains Latex)
author: 
desc: ACTESSO BRANDED PRODUCT THAT IS AVAILABLE IN BLACK OR BEIGE AND CAN BE USED BY BOTH MEN AND WOMEN - Simply choose your hand and colour and add to basket above, then check out so you can be experiencing the benefits of this support in a matter of days"
B08PQBVX69,8.0,"title: OWill Manicure Set, 18pcs Nail Clippers Pedicure Kit Nail Care Kit Manicure Professional Tools Gift For Men Women Friends and Parents (Black & Red)
brand: OWill
color: Black and Red
size: 18 Count (Pack of 1)
model: 2924
material: 
author: 
desc: Best Personal Care Gift - It is an amazing personal care gift for your relatives, friends, parents, husband and wife. The case is made of high quality fabric and PU leather, stylish and elegant,a perfect gift."
B0083H8ASG,6.49,"title: L'Oréal Hair Oil, by Elvive Extraordinary Oil, For Dry to Very Dry Hair,100ml
brand: L'Oreal
color: CLEAR
size: 100 ml (Pack of 1)
model: 3600522215899
material: 
author: 
desc: Contents: 1x L'Oreal Hair Oil, by Elvive Extraordinary Oil, For Dry to Very Dry Hair, Volume: 100ml"
B09BFG3LVS,9.98,"title: Lazy Drawstring Make up Bag Portable Large Travel Cosmetic Bag Pouch Travel Makeup Pouch Storage Organiser for Women Girl (Black Floral)
brand: Vavabox
color: Black Floral
size: 
model: 
material: 
author: 
desc: ❤️ STRUCTURED---You Can Fasten The Velcro from each outer pocket together to folds out to create a mat.Portable drawstring design allows you to pack your items efficiently with style"
B0B1BJSG6V,44.98,"title: LEGO 76396 Harry Potter Hogwarts Moment: Divination Class Book Classroom Set & 75324 Star Wars Dark Trooper Attack Set, Mandalorian Buildable Toy with Revolving Elevator, Multicolor
brand: LEGO
color: Multicolor
size: 
model: 76396
material: Plastic
author: 
desc: Cool accessories in this portable travel toy include an armchair, desk, student chairs, a crystal ball, teacups and a cupboard"
B09QFN2DYJ,22.49,"title: LEGO 76404 Harry Potter Advent Calendar 2022, Magical Christmas Countdown Gift, Wizarding World Toy for Kids & Fans with Board Game and 7 Minifigures
brand: LEGO
color: Multicolor
size: 
model: 76404
material: Plastic
author: 
desc: Children can recreate the Harry Potter movies or combine the toys for endless adventures; also includes a board game to play on"
B09VDLS6KN,19.99,"title: Wireless Earbuds, Wireless Headphones Bluetooth 5.3 with 4 Mics, 2022 Bluetooth Earphones Ear buds Wireless Earbuds, ENC Noise Cancelling Bluetooth Earbuds, HiFi Stereo, LED Display, Waterproof, White
brand: xinwld
color: White
size: 5.4cm*4.9cm*2.3cm
model: MD026
material: Plastic
author: 
desc: 2022 Latest Bluetooth 5.3 Technology and True Wireless Earbuds: The wireless headphones are equipped with the latest Bluetooth 5.3 high-performance chip, which provides faster transmission speed, stronger connection stability and longer range of bluetooth(Up to 15m). Equipped with an advanced chip with AAC and SBC audio codex and premium 13mm dynamic drivers, you can enjoy crystal clear music with extraordinary accuracy and clarity. Rid of cord, enjoy true wireless."
B07PRZ9XQ5,30.99,"title: Bedsure Waterproof Dog Bed Large - Washable Orthopedic Dog Bed Mattress with Oxford Fabric, Water Resistant Dog Pillow Bed for Crate, Grey, 91x68x10cm
brand: Bedshe
color: Grey
size: L (91x68cm)
model: 
material: Polyester
author: 
desc: CARE INSTRUCTIONS: Machine wash separately on a gentle cycle in cold water. Tumble dry with low heat."
B0B7644NV1,17.99,"title: House of the Dragon: The Complete First Season
brand: 
color: 
size: 
model: 
material: 
author: Alexis Raben
desc: "
B08CK1Q29J,23.99,"title: Bedsure Wearable Blanket Hoodie Grey - Fluffy Fleece Adults Hooded Hoody Blanket for Men & Women, Comfy Snuggle Hoodie Blanket Gift for Her, Gift for Women, Grey
brand: Bedshe
color: Grey
size: L
model: essories-246
material: 100% Polyester
author: 
desc: A Gift for Your Loved Ones: Gift your mom, dad, kids, siblings, best friends, or anyone else with cosiness they can enjoy anywhere, 365 days a year, with the Bedsure wearable blanket. Delivered in an elegant gift box."
B08TQRBTDT,18.99,"title: Snug Kids Ear Defenders - Noise Cancelling Headphones Protectors for Children, Toddlers and Baby (Cats)
brand: Snug
color: Kitty
size: One Size
model: SNKEDKITT
material: Plush
author: 
desc: Fully adjustable headband fits all sizes from 6 months to a full-grown male. Light weight (only 180g) and foldable making it easy to transport and store."
B0B6P5VR3X,14.99,"title: GOODVISH 3 in 1 Designed for iPhone 14 Pro Silicone Case 2022, with 2 Pack Screen Protector, Full Cover [Enhanced Camera Protection] 6.1"" Soft 14pro Case[Anti-Scratch Microfiber Lining], Black
brand: GOODVISH
color: Black
size: 
model: iPhone 14 Pro
material: Silicone
author: 
desc: 3 IN 1 14 PRO CASE BUNDLE -- Comes free with 1 premium Apple iPhone 14 Pro case with full cover enhanced camera protection. 2 pack hardness tempered glass screen protector to maintain 99% click response sensitivity and protect screen from accidental drops & scratches"
